"population_id","sitename","longitude","latitude","Ecoregions","individual_id","genotype_id","DTF","Darker.axillae","Days.to.budding","Disk.diameter","Disk.to.phyllaries.diameter.ratio","Distance.of.first.branching.from.ground","Flower.FHDD.ratio","Flower.head.diameter","Flowerhead.to.phyllaries.diameter.ratio","Internode.length","LIR","Leaf.C.N.ratio","Leaf.area","Leaf.circular","Leaf.curved.height","Leaf.curved.shape.index","Leaf.curvedHeight.maxWidth","Leaf.distal.eccentricity","Leaf.eccentricity","Leaf.eccentricity.area.index","Leaf.ellipsoid","Leaf.height.mid.width","Leaf.maximum.height","Leaf.maximum.width","Leaf.obovoid","Leaf.perimeter","Leaf.proximal.eccentricity","Leaf.rectangular","Leaf.shape.index.external.I","Leaf.shape.index.external.II","Leaf.shape.index.internal","Leaf.total.C","Leaf.total.N","Leaf.width.mid.height","Leaf.width.widest.pos","Ligule.LW.ratio","Ligule.length","Ligule.width","Ligules.number","Petiole.main.veins.colour","Phyllaries.LW.ratio","Phyllaries.diameter","Phyllaries.length","Phyllaries.width","Plant.height.at.flowering","Primary.branches","RGB.proportion.blue","RGB.proportion.green","RGB.proportion.red","SLA","Seed.HW.ratio","Seed.area","Seed.circular","Seed.curved.height","Seed.curved.shape.index","Seed.distal.eccentricity","Seed.eccentricity","Seed.eccentricity.area.index","Seed.ellipsoid","Seed.height.mid.width","Seed.maximum.height","Seed.maximum.width","Seed.ovoid","Seed.perimeter","Seed.proximal.eccentricity","Seed.rectangular","Seed.shape.index.external.I","Seed.shape.index.external.II","Seed.shape.index.internal","Seed.width.mid.height","Seed.width.widest.pos","Stem.colour","Stem.diameter.at.flowering","Stem.diameter.final.after.5th.node","Stem.diameter.final.before.1st.node","TLN","Total.RGB","Trichomes.density.center.average","Trichomes.density.edge.average","Trichomes.density.leaf.center.flat.area","Trichomes.density.leaf.center.secondary.veins","Trichomes.density.leaf.edge.flat.area","Trichomes.density.leaf.edge.secondary.veins","Trichomes.density.nonvein.average","Trichomes.density.vein.average","Trichomes.length"
"ANN_36","Wyoming",-107.45885,41.77426,"NORTH AMERICAN DESERTS","ANN1155","ANN1155",43,0,17,5.390468478,0.41335046,8,3.034778362,16.55455974,1.289476256,7.4625,0.941176471,7.327389534,8644.0472,0.1477,160.5338,1.7193,1.61230315,0.8899,0.7011,0.4298,0.1057,121.158,137.922,99.568,0.4289,488.0171,0.8837,0.3895,1.3852,1.4768,1.4844,43.341,5.915,82.042,0.7569,2.559743056,5.335497063,2.095078918,25.66666667,4,3.779525116,13.05303847,6.048371807,1.578906436,119.4,15,0.209261761,0.473049747,0.317688491,22.98337463,1.775083039,14.4680375,0.1854125,5.8919,1.875075,0.8758625,0.7780375,0.3966875,0.0605875,5.6673875,5.7718875,3.319225,0.34095,15.787275,0.89065,0.4647875,1.7394625,1.8179625,1.8084875,3.1181,0.3379875,1,28.4,36,39,16,180.592,90.5,60,81,100,77,43,79,71.5,5.120326531
"ANN_36","Wyoming",-107.45885,41.77426,"NORTH AMERICAN DESERTS","ANN1156","ANN1156",40,0,9,4.025683687,0.555937972,18,2.600470789,10.3437074,1.437400589,3.715384615,1.444444444,6.702234932,2511.3498,0.1798,87.2639,2.1744,1.761839289,0.885,0.6536,0.4754,0.1001,74.93,77.978,49.53,0.5087,244.821,0.7353,0.3865,1.5744,1.9536,1.5385,43.977,6.562,38.354,0.7431,3.153276656,3.267720102,1.041393521,21.66666667,3,3.063300489,7.212527118,3.114295279,1.01367056,48.3,8,0.220845781,0.464678187,0.314476032,37.3157474,1.997075845,9.0324375,0.2118,4.9087625,2.0417625,0.881175,0.7826375,0.3902625,0.0576,4.729425,4.794275,2.457975,0.273075,12.5371375,0.8885625,0.480525,1.95185,2.0081375,2.0006,2.3561125,0.37645,0,12.5,NA,33,13,189.458,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANN_36","Wyoming",-107.45885,41.77426,"NORTH AMERICAN DESERTS","ANN1157","ANN1157",44,0,18,6.079959173,0.51472643,8.5,2.664904869,16.19131583,1.371306284,7.573333333,0.833333333,7.787547622,6535.9224,0.1809,143.0752,1.8929,1.765793696,0.8889,0.764,0.3358,0.0859,129.54,135.89,81.026,0.3188,391.2743,0.8947,0.3456,1.6771,1.9318,1.9429,43.226,5.551,67.056,0.7234,2.797729304,5.36576428,1.920699132,31.66666667,3,3.404170633,11.85804984,4.445871225,1.309635611,113.6,11,0.223708066,0.457409374,0.318882559,21.31047408,1.942810614,12.2611,0.212175,5.577275,2.0120625,0.8798,0.781025,0.4054375,0.062,5.378975,5.464975,2.870725,0.32655,14.6616875,0.8883,0.4873625,1.90745,1.9720625,1.9592125,2.7331375,0.3274625,0,23.1,29,35,15,186.426,97.5,64,69,126,75,53,72,89.5,4.815673469
"ANN_36","Wyoming",-107.45885,41.77426,"NORTH AMERICAN DESERTS","ANN1158","ANN1158",37,0,8,3.897727474,0.467913621,12,3.687753323,14.33119701,1.746427969,4.330769231,1.625,7.061155773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.662,5.9,NA,NA,3.368738067,5.289150729,1.576916705,21.66666667,4,3.070767638,8.135802498,3.575548887,1.393943092,56.3,11,NA,NA,NA,NA,1.940218114,7.939,0.2026125,4.5611375,2.013625,0.825025,0.723325,0.435625,0.0582875,4.3510625,4.377525,2.3508375,0.2836625,12.145725,0.86245,0.487475,1.8628625,1.9538375,1.7502,2.2278,0.355275,1,12.5,26,29,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANN_36","Wyoming",-107.45885,41.77426,"NORTH AMERICAN DESERTS","ANN1159","ANN1159",39,0,18,4.716470103,0.62590131,18,3.064905136,14.40773491,1.913751984,4.94375,0.888888889,6.311395583,5848.3109,0.1633,124.5005,1.9606,1.707872644,0.8878,0.7773,0.3893,0.082,113.538,116.586,72.898,0.4701,338.7698,0.8812,0.4202,1.5993,1.8024,1.798,40.918,6.483,62.992,0.7473,2.99733153,4.999382245,1.679047376,26.2,1,2.680357419,7.533506342,3.108452751,1.161714117,79.1,9,0.162666575,0.516169304,0.321164121,19.70455155,1.708449355,9.9125,0.1666125,4.816375,1.76525,0.836125,0.7199125,0.4285375,0.0548375,4.6011,4.695025,2.81915,0.271575,13.2530875,0.8566,0.4625375,1.6682125,1.7190875,1.574625,2.6802375,0.3681125,0,17.9,35,37,16,174.621,64,40,69,59,54,26,61.5,42.5,4.781877551
"ANN_36","Wyoming",-107.45885,41.77426,"NORTH AMERICAN DESERTS","ANN1160","ANN1160",43,0,20,4.85040045,0.525766543,20,2.894941001,13.98924642,1.552701977,5.606666667,0.75,7.311314989,8077.8548,0.0933,129.0456,1.5031,1.329983098,0.8753,0.6529,0.4371,0.0749,113.538,123.19,97.028,0.3314,403.5522,0.7745,0.4429,1.2696,1.3186,1.1127,42.353,5.793,86.106,0.6635,2.512152279,4.80291461,1.934910704,21.33333333,2,3.163206147,8.854608593,3.777730901,1.195140657,84.1,10,0.184159132,0.490514079,0.325326789,26.0072595,1.888857603,10.063025,0.196925,5.11505,1.9712,0.8441875,0.7383875,0.4131625,0.0595125,4.9014,4.97815,2.7080125,0.2774,13.458975,0.8717625,0.45835,1.8443125,1.915725,1.789225,2.5677875,0.3688125,0,20.6,NA,NA,15,193.55,67.5,66.5,74,61,88,45,81,53,4.43044898
"ANN_37","Colorado",-105.09619,40.48679,"GREAT PLAINS","ANN1161","ANN1161",55,0,32,4.67984796,0.542696363,9,2.929419907,13.71522936,1.588341724,5.381481481,0.84375,8.92350872,13685.521,0.1594,197.3331,1.7744,1.49981075,0.8655,0.7521,0.3515,0.1194,169.926,180.594,131.572,0.3996,640.5589,0.874,0.3298,1.3726,1.6238,1.628,42.658,4.78,104.648,0.737,3.597426337,4.620125638,1.317583802,27.33333333,2,2.957495787,8.636398064,3.329133837,1.127643255,145.3,25,0.2152372,0.470140802,0.314621998,14.88203676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34.3,31,37,27,155.396,49.5,36.5,36,63,57,16,46.5,39.5,4.163265306
"ANN_37","Colorado",-105.09619,40.48679,"GREAT PLAINS","ANN1162","ANN1162",58,0,34,4.360549957,0.559059769,13,2.974457585,12.93426971,1.662453196,6.010714286,0.823529412,6.71793584,9658.1097,0.2029,167.3368,2.3115,1.729150392,0.8848,0.7819,0.416,0.1049,154.178,157.48,96.774,0.5761,461.7481,0.8768,0.3804,1.6273,2.1076,2.1043,40.239,5.99,73.152,0.8081,3.764648447,4.61277346,1.229005311,22.33333333,2,2.508917739,7.829505898,3.265745239,1.308947909,168.3,25,0.206273981,0.475380167,0.318345852,27.5395201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37.8,39,46,28,183.998,97.5,67,141,54,104,30,122.5,42,4.311428571
"ANN_37","Colorado",-105.09619,40.48679,"GREAT PLAINS","ANN1163","ANN1163",52,0,26,4.923788693,0.62477148,8.5,2.024287174,9.957433629,1.264385236,4.745454545,0.846153846,13.64216194,6362.7615,0.1147,132.1509,1.7517,1.503696919,0.7395,0.6695,0.3568,0.0752,120.142,120.904,87.884,0.1712,402.4732,0.8809,0.3263,1.3757,1.5508,1.252,39.35,2.884,77.47,0.6199,3.149668975,2.569286349,0.815997529,34.33333333,2,3.555722912,7.880769626,3.29129651,0.931124989,104.4,18,0.220443986,0.451740123,0.327815891,16.09603213,2.059571668,9.27825,0.223025,5.0079,2.106775,0.830625,0.7393625,0.43175,0.0616125,4.8498125,4.898775,2.431525,0.2826375,13.0197625,0.880925,0.4900125,2.0154375,2.0927625,1.943725,2.319075,0.3382125,0,39.8,29,42,22,187.889,47.5,61,44,51,47,75,45.5,63,2.805404082
"ANN_37","Colorado",-105.09619,40.48679,"GREAT PLAINS","ANN1164","ANN1164",44,0,20,6.405869046,0.55333311,8.5,2.533617011,16.13784942,1.394489599,6.205263158,0.95,6.293866327,12594.0393,0.1076,190.7315,1.5977,1.455254685,0.9698,0.7712,0.2708,0.1013,142.24,159.004,131.064,0.3637,587.5315,0.8976,0.3616,1.2132,1.2613,1.2819,41.096,6.529,112.776,0.6605,3.068724101,4.936963893,1.601741878,27.33333333,4,3.598917588,11.57272295,4.659662245,1.31897148,117.9,19,0.197820924,0.480637534,0.321541542,25.29939594,1.841934187,11.4437375,0.187025,5.3267125,1.912075,0.81845,0.7249,0.4261125,0.055275,5.1527625,5.1977375,2.8919125,0.2877,14.3295875,0.870125,0.480875,1.7976625,1.8706125,1.6876,2.755625,0.351875,0,22.6,31,39,19,187.786,69,50,97,41,74,26,85.5,33.5,3.734693878
"ANN_37","Colorado",-105.09619,40.48679,"GREAT PLAINS","ANN1165","ANN1165",61,0,36,5.437872373,0.622140889,6,3.510699173,19.04763663,2.18236045,6.465517241,0.805555556,7.531691285,14782.8091,0.1475,208.7689,1.8579,1.547880985,0.9331,0.6461,0.4734,0.1105,154.178,181.102,134.874,0.4313,635.2131,0.8099,0.3626,1.3427,1.5175,1.3772,42.963,5.704,101.6,0.7176,3.35833439,6.884251644,2.049521363,26.75,1,3.135120467,8.732590688,3.240467442,1.039839293,187.5,28,0.251151954,0.442419711,0.306428335,24.21426552,1.766293578,13.1476,0.1752125,5.570625,1.8275875,0.8792625,0.7793375,0.3857125,0.051025,5.3856,5.4610125,3.15385,0.260975,14.9120125,0.887325,0.473775,1.7323625,1.768575,1.7552875,3.046675,0.3663375,0,52.7,32,52,29,172.533,75.5,61.5,95,56,82,41,88.5,48.5,4.810285714
"ANN_37","Colorado",-105.09619,40.48679,"GREAT PLAINS","ANN1166","ANN1166",55,0,34,5.565329342,0.59141349,16.5,2.734662762,15.21994673,1.617632971,5.52,0.735294118,7.566851645,15351.5177,0.1368,216.8657,1.8027,1.598880091,0.9321,0.7007,0.4228,0.1071,151.384,179.324,135.636,0.4801,653.1481,0.8697,0.3933,1.3221,1.4224,1.3955,41.827,5.528,106.426,0.6962,3.131337141,5.132723313,1.677155881,30,3,2.909579599,9.450516664,3.630778501,1.248753737,138,19,0.23477127,0.451890993,0.313337737,26.83362646,1.931382703,10.6904125,0.2014625,5.3145375,2.0167875,0.8373375,0.7455375,0.408025,0.0588625,5.1223375,5.173925,2.751675,0.2799,13.88125,0.882775,0.4693625,1.880425,1.960725,1.838675,2.61275,0.3510625,3,44.2,26,42,25,175.622,66,65,79,53,68,62,73.5,57.5,3.905632653
"ANN_37","Colorado",-105.09619,40.48679,"GREAT PLAINS","ANN1167","ANN1167",68,0,32,4.983994611,0.516945234,10,3.394072842,16.90406248,1.753469326,4.233333333,0.65625,6.204105092,9171.1429,0.1094,150.9541,1.6534,1.428623751,0.8543,0.6355,0.3914,0.0794,114.554,136.144,105.664,0.1639,500.483,0.8134,0.3776,1.2885,1.1775,1.0494,41.85,6.745,97.282,0.5,3.452635207,6.123671609,1.785390991,27,3,3.410615048,9.642955948,3.760386147,1.107203279,88.9,21,0.251184077,0.438259053,0.310556869,19.66790242,2.050476319,8.755925,0.2198125,4.95595,2.1619125,0.8404,0.738825,0.414875,0.05915,4.732075,4.7889625,2.416975,0.2722,12.8645625,0.8722,0.468275,1.9851125,2.0713625,1.912575,2.28865,0.3545125,0,31.4,27,33,21,162.785,48,37,46,50,44,30,45,40,6.296816327
"ANN_37","Colorado",-105.09619,40.48679,"GREAT PLAINS","ANN1168","ANN1168",63,0,38,4.80847437,0.704039683,21,2.255655478,10.90014648,1.596480176,4.644444444,0.710526316,10.78856018,13888.8754,0.127,198.0236,1.496,1.591062189,0.7542,0.5137,0.5091,0.0836,162.814,176.276,124.46,0.2553,579.7495,0.6235,0.3741,1.4163,1.4702,0.9418,44.397,4.115,110.744,0.5798,2.277937969,3.110876946,1.353270068,29,0,2.506909846,6.830704136,2.919169319,1.170521881,125.4,25,0.189011687,0.49003607,0.320952244,19.57558196,1.742284796,10.520775,0.172525,4.971675,1.824975,0.8838875,0.77905,0.3939875,0.0544875,4.770425,4.833925,2.8535375,0.277425,13.4242625,0.8830625,0.4805375,1.7028125,1.7600375,1.7499625,2.7265375,0.366625,0,31.8,31,34,27,173.275,61,60,75,47,67,53,71,50,4.806367347
"ANN_37","Colorado",-105.09619,40.48679,"GREAT PLAINS","ANN1169","ANN1169",62,0,38,4.85745201,0.551676996,2.5,2.85452004,13.88586451,1.575297942,9.323076923,0.684210526,8.086459444,17430.3522,0.1455,226.5753,1.6498,1.610160181,0.8596,0.5254,0.5138,0.1056,185.166,195.58,140.716,0.3239,718.3201,0.6548,0.3755,1.3899,1.6456,0.9758,43.159,5.337,112.522,0.6335,3.248914028,4.830987441,1.485099331,27,1,2.875037732,8.455697154,3.335499594,1.175321204,242.4,27,0.238035927,0.45366603,0.308298043,17.65635353,2.012532475,10.633775,0.2154625,5.33545,2.102525,0.885975,0.791125,0.3823625,0.0620875,5.204375,5.254625,2.6511125,0.2970625,13.6653375,0.891175,0.476275,1.9844375,2.0532375,2.060675,2.5386875,0.3534375,1,37.1,38,38,26,144.516,48.5,31.5,66,31,42,21,54,26,3.435477551
"ANN_37","Colorado",-105.09619,40.48679,"GREAT PLAINS","ANN1170","ANN1170",68,0,38,5.074968482,0.579623169,18,2.628284969,13.33095573,1.524911692,8.893333333,0.789473684,7.543925978,13325.4572,0.1626,221.7135,1.8958,1.728490684,0.8915,0.7285,0.392,0.1186,158.496,183.642,128.27,0.4688,627.2382,0.9687,0.3454,1.4317,1.6552,1.7303,43.056,5.707,95.758,0.6826,3.060128839,4.602345139,1.499848137,29.66666667,1,3.211386511,8.782983038,3.685383246,1.151561036,266.8,28,0.267441707,0.424740188,0.307818105,26.96369324,1.910972472,11.21925,0.1980375,5.4024625,1.962925,0.8736875,0.7788375,0.37005,0.0549,5.269175,5.3168,2.827075,0.229075,13.962475,0.8844125,0.4549,1.8847875,1.9198625,1.9005125,2.751675,0.403775,1,51.8,44,47,30,151.648,93,75,108,78,96,54,102,66,3.659265306
"ANN_38","Kansas",-98.63231,38.44118,"GREAT PLAINS","ANN1171","ANN1171",68,1,40,5.268843979,0.557585043,14.5,3.148047382,16.56610522,1.757954652,8.140740741,0.675,11.33564948,12243.911,0.1121,183.7977,1.4495,1.458897162,0.8593,0.5291,0.4688,0.0932,127.508,161.544,125.984,0.2481,624.616,0.8175,0.3868,1.2823,1.123,0.8796,42.611,3.759,113.538,0.6577,3.560482715,5.641882157,1.589857584,32.66666667,3,2.915823512,9.489064673,4.227534533,1.450879664,219.8,26,0.220692628,0.463293216,0.316014156,11.63538059,1.67575073,12.9236,0.158625,5.3781125,1.7199375,0.8760125,0.7799125,0.381725,0.0462375,5.2427125,5.2731375,3.209375,0.2244625,14.5805625,0.88355,0.479325,1.643825,1.6785,1.6562125,3.1247375,0.409325,3,34.9,31,31,27,143.829,46.5,45.5,53,40,55,36,54,38,3.659265306
"ANN_38","Kansas",-98.63231,38.44118,"GREAT PLAINS","ANN1172","ANN1172",67,0,42,4.995424077,0.561318361,12.5,2.798068438,13.9721547,1.570394263,6.352777778,0.857142857,9.959193164,10633.5916,0.1665,187.4242,1.8682,1.740307904,0.9271,0.7923,0.3808,0.1102,154.178,159.258,107.696,0.4638,548.522,0.8826,0.3918,1.4788,1.8283,1.8931,44.268,4.445,84.328,0.6568,2.857967943,4.607116263,1.611525707,34,3,2.488993065,8.900956305,3.292426075,1.330567211,228.7,35,0.234224908,0.452473892,0.3133012,15.32659498,1.790133299,11.924025,0.180875,5.3331875,1.8311125,0.8615875,0.7648125,0.393225,0.05355,5.2189,5.259925,2.9792125,0.257425,14.3258625,0.88025,0.4786125,1.7737375,1.8195375,1.7553375,2.8813,0.3823875,0,47.9,43,50,36,176.766,61.5,60.5,68.5,54.5,75,46,71.75,50.25,4.121387755
"ANN_38","Kansas",-98.63231,38.44118,"GREAT PLAINS","ANN1173","ANN1173",77,0,50,5.440714097,0.581864118,12,2.545585769,13.85545885,1.48120139,9.056410256,0.78,9.009645738,10591.3982,0.209,182.7245,2.1587,1.84458409,0.8562,0.7629,0.3705,0.095,168.402,172.72,99.06,0.4003,505.7927,0.881,0.3655,1.7436,2.2323,2.0394,40.015,4.441,75.438,0.6799,2.802801979,4.458349635,1.781822881,36.66666667,4,2.610789681,9.353087192,3.280551585,1.262370941,353.2,38,0.265124183,0.427334462,0.307541355,11.629953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,48.8,41,48,39,148.289,40,50,31,49,70,30,50.5,39.5,2.765314286
"ANN_38","Kansas",-98.63231,38.44118,"GREAT PLAINS","ANN1174","ANN1174",94,0,55,4.865406785,0.60279119,22.5,3.099109142,15.06443968,1.865768917,7.8125,0.872727273,12.10702315,21495.2473,0.1658,295.231,2.0542,1.918030976,0.7527,0.4423,0.5706,0.099,212.598,237.998,153.924,0.2662,945.7352,0.6142,0.3429,1.5462,1.5733,0.9409,39.088,3.229,135.128,0.6009,2.988005201,4.871508874,1.636155399,33.33333333,3,2.584483968,8.093285092,2.986467678,1.147530478,375,44,0.260177903,0.427118622,0.312703476,10.04028553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42,39,44,48,151.431,56.5,45,87,26,60,30,73.5,28,4.012408163
"ANN_38","Kansas",-98.63231,38.44118,"GREAT PLAINS","ANN1175","ANN1175",72,1,45,4.74398537,0.535069278,8,3.219283655,15.31164011,1.720879812,8.090322581,0.688888889,10.36400671,13676.4888,0.1426,250.8372,1.7567,1.785801142,0.8609,0.6734,0.3571,0.1271,152.146,175.26,140.462,0.4501,901.9415,0.9567,0.3754,1.2477,1.3022,1.2406,44.615,4.305,116.84,0.6997,4.109120337,5.373155103,1.311682764,29,3,2.579391226,8.872683271,3.461249151,1.340630177,250.8,32,0.192564756,0.495509002,0.311926242,17.07213681,1.841946388,10.442925,0.184925,5.1561375,1.88875,0.8536375,0.7482,0.3946875,0.0521875,4.9437375,5.0297375,2.7992875,0.2420875,13.5599375,0.8786625,0.4588875,1.7998625,1.83995,1.756725,2.6895,0.3743875,1,45.4,37,42,31,151.414,100,62.5,85,115,79,46,82,80.5,5.28244898
"ANN_38","Kansas",-98.63231,38.44118,"GREAT PLAINS","ANN1176","ANN1176",59,1,35,5.153157795,0.557084792,12.5,3.270116321,16.81941586,1.824633939,8.519230769,0.742857143,8.50942319,13320.9411,0.1184,191.6827,1.6593,1.533854267,0.8304,0.7251,0.361,0.0894,158.242,168.402,124.968,0.3249,556.6095,0.8759,0.3796,1.3476,1.459,1.3714,42.522,4.997,108.458,0.6301,4.097155338,5.812234367,1.428184671,33.66666667,4,3.028130482,9.322881934,3.807674346,1.254345999,221.5,25,0.239067789,0.456044647,0.304887563,17.33143521,1.887453695,10.1263125,0.198525,5.0887875,1.9406125,0.8518125,0.7589875,0.4054375,0.0585375,4.9185875,4.9662375,2.6961125,0.28225,13.3606,0.8843125,0.463325,1.8437375,1.922325,1.8514,2.561175,0.3599625,3,49,40,43,26,158.934,63,58.5,74,52,68,49,71,50.5,4.05477551
"ANN_38","Kansas",-98.63231,38.44118,"GREAT PLAINS","ANN1177","ANN1177",85,0,52,6.051433887,0.681869511,19.5,3.196077744,19.32424597,2.176554496,8.466666667,0.576923077,12.77146072,17558.352,0.1954,230.0999,2.0303,1.629325752,0.8812,0.6728,0.4318,0.1115,186.436,221.488,141.224,0.4099,644.7823,0.8618,0.3054,1.5683,1.7435,1.744,42.937,3.362,106.934,0.7202,3.826465751,6.614988071,1.740060242,34,2,3.249242623,8.879323054,3.733636876,1.161872464,254,32,0.208109903,0.475875764,0.316014333,16.63983321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37.8,32,43,30,159.632,64.5,47.5,69.33333333,59.66666667,62.33333333,32.66666667,65.83333333,46.16666667,2.760204
"ANN_38","Kansas",-98.63231,38.44118,"GREAT PLAINS","ANN1178","ANN1178",54,1,32,3.933218586,0.502871147,10.5,3.59162129,14.1355117,1.806355951,6.080769231,0.8125,7.413143858,10167.5281,0.1619,168.8087,1.8259,1.438530695,0.8927,0.6278,0.4783,0.1399,125.73,148.336,117.348,0.4604,519.5087,0.7738,0.3161,1.2641,1.4516,1.2797,42.751,5.767,86.614,0.6786,2.830089135,5.146511744,1.819480875,20.33333333,4,2.891867591,7.828716828,3.216595662,1.114556327,158.1,17,0.241453636,0.449830335,0.308716029,20.64472711,1.896580456,13.0337625,0.1927375,5.775775,1.9448,0.868125,0.7733,0.374,0.0504,5.63695,5.666075,3.0453625,0.2138,15.02835,0.88235,0.4667,1.862625,1.8928625,1.845325,2.98185,0.4182375,2,39.4,35,47,26,162.379,73.5,50.5,119,28,55,46,87,37,3.571126531
"ANN_38","Kansas",-98.63231,38.44118,"GREAT PLAINS","ANN1179","ANN1179",76,0,51,4.85967713,0.5733613,19,3.270298194,15.8904442,1.874898538,6.297142857,0.68627451,10.64950812,13479.1343,0.2096,207.5575,2.384,1.671074666,0.8921,0.6425,0.4294,0.1199,191.77,196.342,124.206,0.3967,623.2614,0.7045,0.2981,1.5808,2.1148,1.6209,43.564,4.091,90.678,0.7379,3.496323436,5.558339619,1.609517907,30.66666667,3,2.311469926,8.477250145,3.297306531,1.428482993,220.4,33,0.22636359,0.464678388,0.308958022,14.59728644,1.831287394,8.7572125,0.180225,4.6563,1.8594625,0.8627125,0.75555,0.4040875,0.0526125,4.4304375,4.4926375,2.5426375,0.239425,12.3363875,0.87395,0.4874125,1.768625,1.8090875,1.7275875,2.45135,0.3829375,1,38.1,34,39,35,157.892,28.5,29,32,25,38,20,35,22.5,4.143183673
"ANN_38","Kansas",-98.63231,38.44118,"GREAT PLAINS","ANN1180","ANN1180",64,0,39,5.609399698,0.593727408,23,3.121714784,17.48922275,1.85327804,7.214285714,0.717948718,11.81368157,11675.4605,0.1727,182.6033,1.6447,1.53942319,0.8889,0.7726,0.3973,0.1214,153.162,163.322,118.618,0.5302,527.9343,0.9306,0.3356,1.3769,1.7428,1.7714,42.416,3.59,87.884,0.7381,3.32667988,6.046386696,1.729326883,35,3,2.434704598,9.446443143,2.931424206,1.209018736,202,25,0.238653029,0.448544927,0.312802044,14.92071629,1.910881358,10.3101625,0.197525,5.151975,1.9565625,0.865125,0.76745,0.391675,0.05505,4.945075,5.0165,2.696125,0.234475,13.4662125,0.8855,0.4646125,1.8641875,1.9019375,1.8507625,2.6061375,0.387825,1,37.3,31,35,28,161.607,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANN_39","Kansas",-97.9179,37.45911,"GREAT PLAINS","ANN1181","ANN1181",119,1,86,5.705888475,0.627478439,NA,2.989533928,17.05657215,1.875010324,NA,NA,14.70308275,10954.9458,0.1857,208.5206,2.2484,1.750420563,0.8698,0.5438,0.4629,0.1441,163.068,165.608,119.126,0.4322,705.1794,0.599,0.3253,1.3902,1.8663,1.0793,41.599,2.829,87.376,0.7758,3.839263704,5.564079451,1.436232561,34.5,4,1.907459271,9.097073152,2.83854654,1.48858457,290,NA,0.191830446,0.486321472,0.321848081,10.62143281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,61.6,NA,NA,NA,157.071,63,67.5,69,57,75,60,72,58.5,3.615183673
"ANN_39","Kansas",-97.9179,37.45911,"GREAT PLAINS","ANN1182","ANN1182",110,1,86,4.235044532,0.619793134,21,3.317651533,14.01144099,2.057498105,5,0.779069767,10.88974025,9458.1746,0.1342,165.9412,1.3953,1.544472366,0.801,0.5585,0.4095,0.1034,145.796,152.146,107.442,0.1612,501.9278,0.6872,0.3179,1.4161,1.6078,1.0121,39.612,3.638,90.678,0.5792,3.044253702,4.906766689,1.616953231,28.66666667,3,2.591054774,6.841800134,2.773587527,1.084039694,335,67,0.265223016,0.424882947,0.309894036,13.72739419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,34.3,34,36,67,162.32,57,64,54,60,82,46,68,53,3.742040816
"ANN_39","Kansas",-97.9179,37.45911,"GREAT PLAINS","ANN1183","ANN1183",102,1,62,5.54144486,0.577128204,19,2.998134782,16.62652521,1.730758188,6.8125,0.774193548,11.61216841,11477.2674,0.1369,170.631,1.3896,1.417248081,0.8945,0.626,0.4594,0.1129,150.622,158.496,120.396,0.3801,532.3699,0.7895,0.3481,1.3165,1.4788,1.242,43.39,3.737,101.854,0.7041,3.26953664,5.669137318,1.73758855,42.5,4,3.453869643,9.606366592,3.863188247,1.122658594,327,46,0.258201309,0.433874651,0.307924041,14.53554635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,37.1,38,39,48,156.347,43.5,58,56,31,78,38,67,34.5,3.939330612
"ANN_39","Kansas",-97.9179,37.45911,"GREAT PLAINS","ANN1184","ANN1184",94,1,62,4.709011753,0.553231345,16.5,3.432500647,16.16776315,1.898597872,7.609756098,0.661290323,14.5909973,15841.3232,0.1795,205.7956,2.0286,1.45985387,0.9398,0.781,0.3693,0.1273,198.882,203.2,140.97,0.41,652.6277,0.919,0.2998,1.4414,1.9723,1.9747,41.68,2.857,100.838,0.7612,3.39138727,5.592391377,1.641317484,34.4,4,2.961240058,8.557170612,3.299048254,1.118933153,312,37,0.19872359,0.482762769,0.318513641,14.96299537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,40.5,39,42,41,157.943,60,78.5,55,65,131,26,93,45.5,3.033281633
